"","LID","License Number","License Type","Status","Licensee","Premises","Premises Address","Premises Mailing Address","Premises Owner","Premises Manager","County","Municipality","Last Issue Date","Expiration Date","lon","lat"
"1083","114169","E3982","Eating Place Retail Dispenser (Malt)","Active","GUAVABERRY GROUP INC","GUAVABERRY GROUP","776 S 4TH ST, PHILADELPHIA PA 19147","776 S 4TH ST, PHILADELPHIA PA 19147","IN HYUN YOO AND YU SHIN YOO","VICTOR R FERNANDEZ","Philadelphia County","Philadelphia City","Jul 16,2024","Oct 31,2025",-75.1501035,39.9383656
"1084","71118","E136","Eating Place Retail Dispenser (Malt)","Safekeeping","SAM 1 ENTERPRISES INC","SAM 1 ENTERPRISES INC","1000 DIAMOND ST UNIT 102-104, PHILADELPHIA PA 19122-1239","1000 DIAMOND ST UNIT 102-104, PHILADELPHIA PA 19122-1239",NA,"MEE KIM","Philadelphia County","Philadelphia City","Dec 4,2024","Oct 31,2025",-75.150146,39.98272
"1085","5739","E4193","Eating Place Retail Dispenser (Malt)","Active","400 SOUTH CORP","JIM'S STEAKS","400 AND 402 SOUTH ST, PHILADELPHIA PA 19147-1521","400 AND 402 SOUTH ST, PHILADELPHIA PA 19147-1521","MCKL PROPERTIES, LP","KENNETH B SILVER","Philadelphia County","Philadelphia City","May 15,2025","Oct 31,2025",-75.149419,39.941482
"1086","122004","G57734","Brewery","Active","SPACE CADET BREWING COMPANY LLC","SPACE CADET BREWING COMPANY","2825 ORMES ST #5G, PHILADELPHIA PA 19134","1228 N PALETHORP ST, PHILADELPHIA PA 19122","PAPERMILL ART STUDIOS LLC","RICHARD J TEVLIN","Philadelphia County","Philadelphia City","Oct 4,2024","Dec 31,2025",-75.1255749,39.9927804
"1087","112125","G51763","Brewery","Active","NEW GEORGIAN HOUSE LLC","NEW GEORGIAN HOUSE LLC","13033 BUSTLETON AVE, PHILADELPHIA PA 19116-1601","13033 BUSTLETON AVE, PHILADELPHIA PA 19116-1601","SAM INVESTMENTS, LP","ALEXANDRE ANDGULADZE","Philadelphia County","Philadelphia City","Nov 21,2024","Dec 31,2025",-75.0146869,40.1244411
"1088","71833","G602","Brewery","Active","JUSTOP LLC","BREWERY TECHNE","1720-30 FAIRMOUNT AVE, PHILADELPHIA PA 19130-2858","1720-30 FAIRMOUNT AVE, PHILADELPHIA PA 19130-2858",NA,"JULIANE KEENER","Philadelphia County","Philadelphia City","Oct 8,2024","Dec 31,2025",-75.166276,39.966992
"1089","93147","G39723","Brewery","Active","TRIPLE BOTTOM BREWING COMPANY LLC","TRIPLE BOTTOM BREWING COMPANY","915 SPRING GARDEN ST, PHILADELPHIA PA 19123","850 N RINGGOLD ST, PHILADELPHIA PA 19130","915 SPRING GARDEN ASSOCIATES LP","NATHAN A MATLIN","Philadelphia County","Philadelphia City","Jan 6,2025","Dec 31,2025",-75.1533297,39.9622916
"1090","97086","GA41121","Grain Alcohol","Active","BOAZ KIM","BOAZ KIM","702 OAK LANE AVE APT 1, PHILADELPHIA PA 19126","702 OAK LANE AVE APT 1, PHILADELPHIA PA 19126",NA,NA,"Philadelphia County","Philadelphia City","Mar 22,2019",NA,-75.130546,40.0551839
"1091","131042","GS60954","Brewery Storage","Active","BOROBOTS INC","HUMAN ROBOT GIRARD","2711 W GIRARD AVE, PHILADELPHIA PA 19130","1710 N 5TH ST, PHILADELPHIA PA 19122-2909","ANDROID HOLDINGS LLC","KAMRIN LATTANY","Philadelphia County","Philadelphia City","Jun 5,2025","Dec 31,2025",-75.1808316,39.9744536
"1092","120095","GS55769","Brewery Storage","Active","SENTIENT ANDROIDS LLC","HUMAN ROBOT SUD","1646-48 S 12TH ST, PHILADELPHIA PA 19148","1710 N 5TH ST, PHILADELPHIA PA 19122-2909","33RD STREET GARAGE COMPANY LLC","GREGG A GORDON","Philadelphia County","Philadelphia City","Sep 26,2024","Dec 31,2025",-75.165138,39.928904
"1093","112079","GS51139","Brewery Storage","Active","HUMBLE PARLOR BREWING COMPANY","HUMBLE PARLOR BREWING","530 E GIRARD AVE, PHILADELPHIA PA 19125-3377","416 MONASTERY AVE, PHILADELPHIA PA 19128-3433","COLLEN DUFF and JOSEPH DUFF III and STEPHANIE SANTINI","MARIA CALDARISE","Philadelphia County","Philadelphia City","Sep 11,2024","Dec 31,2025",-75.1274379,39.9709726
"1094","96574","H43231","Hotel (Liquor)","Active","CL1 PHILADELPHIA LLC","CL1 PHILADELPHIA LLC","2 FRANKLIN PLAZA, PHILADELPHIA PA 19103-1282","3363 NE 163RD ST #601, NORTH MIAMI BEACH FL 33160","CL1 PHILADELPHIA LLC","CHARLES M GOLDBERG","Philadelphia County","Philadelphia City","Oct 15,2024","Oct 31,2025",-75.1466249,39.9835852
"1095","67087","H473","Hotel (Liquor)","Active","LYCHEE 87 INC","LYCHEE 87 INC","12 N 60TH ST, PHILADELPHIA PA 19139-2348","12 N 60TH ST, PHILADELPHIA PA 19139-2348","SUNLY SEAM","PHY CHEA","Philadelphia County","Philadelphia City","Oct 22,2024","Oct 31,2025",-75.24091,39.9623671
"1096","32965","H90","Hotel (Liquor)","Active","VILLAGE OF COTTAGE GREEN, INC.","VILLAGE OF COTTAGE GREEN, INC.","9001 ASHTON RD, PHILADELPHIA PA 19136","9001 ASHTON RD, PHILADELPHIA PA 19136","9001 REALTY ASSOC","ALAN GIANNONE","Philadelphia County","Philadelphia City","Aug 12,2024","Oct 31,2025",-75.0228355,40.0611004
"1097","61826","H6175","Hotel (Liquor)","Active","KIMPTON HOTEL & RESTAURANT GROUP LLC","HOTEL PALOMAR PHILADELPHIA","117 S 17TH ST, PHILADELPHIA PA 19103-5025","117 S 17TH ST, PHILADELPHIA PA 19103-5025","XHR HOLDING INC","MARK HAYES","Philadelphia County","Philadelphia City","Apr 15,2025","Oct 31,2025",-75.1686289,39.9508293
"1098","88035","H36509","Hotel (Liquor)","Active","HERSHA HOSPITALITY MANAGEMENT LP","THE WESTIN PHILADELPHIA","99 S 17TH ST, PHILADELPHIA PA 19103-4217","99 S 17TH ST, PHILADELPHIA PA 19103-4217","HERSHA HOSPITALITY MANAGEMENT LP","DOUGLAS M NELSON","Philadelphia County","Philadelphia City","Sep 10,2024","Oct 31,2025",-75.1682327,39.952021
"1099","70867","H6464","Hotel (Liquor)","Active","SAGAMORE PHILADELPHIA LLC","SHERATON SUITES PHILADELPHIA AIRPORT","4101 B ISLAND AVE, PHILADELPHIA PA 19153-3226","6350 LBJ FWY #262, DALLAS TX 75240-6457",NA,"DEEPAK SUBBAIAH","Philadelphia County","Philadelphia City","Jan 8,2025","Oct 31,2025",-75.2325917,39.8909085
"1100","120665","H3438","Hotel (Liquor)","Active","SOCIETY HILL HOTEL OPERATIONS LLC","SOCIETY HILL HOTEL OPERATIONS LLC","301 CHESTNUT ST, PHILADELPHIA PA 19106-2702","301 CHESTNUT ST, PHILADELPHIA PA 19106-2702","SHH PARTNERS LLC","RENEE D ROWLETT","Philadelphia County","Philadelphia City","Feb 21,2025","Oct 31,2025",-75.1461255,39.9488176
"1101","83584","IB32253","Transporter for Hire Class B","Active","PAT'S PIZZERIA & SPAGHETTERIA, INC.","PAT'S PIZZERIA & SPAGHETTERIA, INC.","12315-17 ACADEMY RD, PHILADELPHIA PA 19154-1927","12315-17 ACADEMY RD, PHILADELPHIA PA 19154-1927",NA,"MARIA CALLAGHAN","Philadelphia County","Philadelphia City","Oct 21,2024","Dec 31,2025",-74.9762539,40.0961648
"1102","101468","ID45578","Importing Distributor (Malt)","Active","CHAMP BEVERAGE LLC","CHAMP BEVERAGE LLC","4252 RISING SUN AVE, PHILADELPHIA PA 19140-2633","4252 RISING SUN AVE, PHILADELPHIA PA 19140-2633","SUNG JA LLC","KIM P TANG","Philadelphia County","Philadelphia City","Aug 8,2024","Oct 31,2025",-75.130184,40.0158513
"1103","111062","LK50352","Limited Winery","Active","FORIN LLC","FORIN","2525 FRANKFORD AVE, PHILADELPHIA PA 19125-1708","2525 FRANKFORD AVE, PHILADELPHIA PA 19125-1708","SAINT BERNARD HOLDING GROUP LLC","KYLE D HORNE","Philadelphia County","Philadelphia City","Apr 14,2025","Dec 31,2025",-75.1251375,39.9837041
"1104","94011","LK40777","Limited Winery","Active","ESPANOLA SPIRITS LTD LLC","ESPANOLA SPIRITS LTD LLC","2937-51 N MARSHALL ST, PHILADELPHIA PA 19133","2937-51 N MARSHALL ST, PHILADELPHIA PA 19133","IMPORT DRAG PERFORMANCE, LLC","ILYA ZAMARIN","Philadelphia County","Philadelphia City","Sep 4,2024","Dec 31,2025",-75.141637,39.9965842
"1105","125532","LK59285","Limited Winery","Active","YACHI BLANC '22 LLC","YACHI BLANC '22 LLC","2672 ALMOND ST, PHILADELPHIA PA 19125-3825","2672 ALMOND ST, PHILADELPHIA PA 19125-3825","TIFFANY T SMITH","TIFFANY T SMITH","Philadelphia County","Philadelphia City","Nov 15,2024","Dec 31,2025",-75.1160783,39.9792614
"1106","94068","PV40360","Public Venue Restaurant","Active","OVATIONS FOOD SERVICES LP","METROPOLITAN OPERA HOUSE","858 N BROAD ST, PHILADELPHIA PA 19130","858 N BROAD ST, PHILADELPHIA PA 19130",NA,"JOSHUA JENKINS","Philadelphia County","Philadelphia City","Jan 6,2025","Oct 31,2025",-75.1600465,39.9697581
"1107","102607","PV47718","Public Venue Restaurant","Active","LEGENDS HOSPITALITY LLC","THE MANN CENTER FOR PERFORMING ARTS","5201 PARKSIDE AVE, PHILADELPHIA PA 19131","61 BROADWAY, STE 2400, NEW YORK NY 10006",NA,"ANTHONY J MORDENTE","Philadelphia County","Philadelphia City","May 30,2025","Oct 31,2025",-75.2228796,39.9823997
"1108","63873","PV127","Public Venue Restaurant","Active","GALAXY RESTAURANTS CATERING GROUP LP","PHILADELPHIA MUSEUM OF ART","2501-21 FAIRMOUNT AVE, PHILADELPHIA PA 19130","PO BOX 7646, PHILADELPHIA PA 19130-7646",NA,"UMER NAIM","Philadelphia County","Philadelphia City","Aug 7,2024","Oct 31,2025",-75.1792981,39.9679168
"1109","128053","R4911","Restaurant (Liquor)","Active","THIRD AND MOYAMENSING LLC","HERMAN'S","1313 S 3RD ST, PHILADELPHIA PA 19147","1313 S 3RD ST, PHILADELPHIA PA 19147","THIRD STREET REAL ESTATE LLC","MATHEW V FALCO","Philadelphia County","Philadelphia City","Apr 18,2025","Oct 31,2025",-75.1497382,39.9313758
"1110","48504","R5398","Restaurant (Liquor)","Active","FOR PETE'S SAKE, LLC","FOR PETE'S SAKE","900 S FRONT ST, PHILADELPHIA PA 19147-4304","900 S FRONT ST, PHILADELPHIA PA 19147-4304",NA,"NATALIE SHEERAN","Philadelphia County","Philadelphia City","Jul 16,2024","Oct 31,2025",-75.1453943,39.9354887
"1111","109230","R15685","Restaurant (Liquor)","Active","FROST FIRE PHILLY INC","FROST FIRE PHILLY","927 ARCH ST, PHILADELPHIA PA 19107","927 ARCH ST, PHILADELPHIA PA 19107","927 ARCH STREET LLC","RONGYAN LIN","Philadelphia County","Philadelphia City","Aug 2,2024","Oct 31,2025",-75.1559062,39.9537636
"1112","53140","R2837","Restaurant (Liquor)","Active","3002 FOX DELI, INC.","3002 FOX DELI, INC.","3002 N 22ND ST, PHILADELPHIA PA 19132-1501","3002 N 22ND ST, PHILADELPHIA PA 19132-1501",NA,"CHUNG LO","Philadelphia County","Philadelphia City","Aug 1,2024","Oct 31,2025",-75.1667543,40.0003837
"1113","88991","R253","Restaurant (Liquor)","Active","5131 G & D INC","5131 G & D INC","5131 WOODLAND AVE, PHILADELPHIA PA 19143-5035","5131 WOODLAND AVE, PHILADELPHIA PA 19143-5035",NA,"CHANRAKSMEY SENG","Philadelphia County","Philadelphia City","Aug 1,2024","Oct 31,2025",-75.2162062,39.9387035
"1114","103534","R2991","Restaurant (Liquor)","Active","NP LL 20 LLC","NP LL 20 LLC","15 S 3RD ST, PHILADELPHIA PA 19106-2801","419 S 2ND ST UNIT 307, PHILADELPHIA PA 19147","NOVELTY PARTNERS LP","MICHELLE E ZIMMERMAN","Philadelphia County","Philadelphia City","Jun 3,2025","Oct 31,2025",-75.1454769,39.9496537
"1115","71483","R78","Restaurant (Liquor)","Active","AMANDA 3860 INC","AMANDA 3860 INC","3860 N 9TH ST, PHILADELPHIA PA 19140-3102","3860 N 9TH ST, PHILADELPHIA PA 19140-3102",NA,"CHANDARA SAN","Philadelphia County","Philadelphia City","Aug 16,2024","Oct 31,2025",-75.1423387,40.0111846
"1116","89978","R1456","Restaurant (Liquor)","Active","PHILLY PREMIER GROUP LLC","PHILLY PREMIER GROUP LLC","2825-35 COTTMAN AVE  UNITS #1 & #3, PHILADELPHIA PA 19149","2825-35 COTTMAN AVE  UNITS #1 & #3, PHILADELPHIA PA 19149","EASTERN PLAZA LP","SAM X TANG","Philadelphia County","Philadelphia City","Jul 30,2024","Oct 31,2025",-75.052324,40.043867
"1117","10211","R1843","Restaurant (Liquor)","Active","MOONLIGHT CORPORATION","MOONLIGHT CORPORATION","4528-30-32 LANCASTER AVE, PHILADELPHIA PA 19131","4528-30-32 LANCASTER AVE, PHILADELPHIA PA 19131","KYUNG H MOON","VATTANAK PRAK","Philadelphia County","Philadelphia City","Mar 17,2025","Oct 31,2025",-75.2137115,39.9699454
"1118","65762","R5578","Restaurant (Liquor)","Active","STEVEN TAVERN INC","STEVEN TAVERN INC","7447 TORRESDALE AVE, PHILADELPHIA PA 19136-4115","7447 TORRESDALE AVE, PHILADELPHIA PA 19136-4115","LANG S UNG","JAY S LEE","Philadelphia County","Philadelphia City","Aug 19,2024","Oct 31,2025",-75.0309078,40.0320954
"1119","62919","R2835","Restaurant (Liquor)","Active","CHE-KEV INC","CHE-KEV INC","4834-36 N BROAD ST, PHILADELPHIA PA 19141-2108","4834-36 N BROAD ST, PHILADELPHIA PA 19141-2108",NA,"SARITH TO","Philadelphia County","Philadelphia City","Aug 12,2024","Oct 31,2025",-75.1476961,40.0270508
"1120","104658","R49","Restaurant (Liquor)","Active","IEJMUTH INC","IEJMUTH INC","5701 WOODLAND AVE, PHILADELPHIA PA 19143-5915","5701 WOODLAND AVE, PHILADELPHIA PA 19143-5915","SAVANN MUTH AND SAMNANG NGOY","SAVANN MUTH","Philadelphia County","Philadelphia City","Aug 29,2024","Oct 31,2025",-75.2235779,39.9334235
"1121","85065","R3384","Restaurant (Liquor)","Active","PJP MARKETPLACE #1 LLC","PJP MARKETPLACE #1 LLC","3899 ARAMINGO AVE, PHILADELPHIA PA 19137-1003","3899 ARAMINGO AVE, PHILADELPHIA PA 19137-1003","DEP IMPROVEMENTS LP","ANTHONY BUFFINGTON","Philadelphia County","Philadelphia City","Sep 26,2024","Oct 31,2025",-75.0894942,39.9967185
"1122","105783","R7048","Restaurant (Liquor)","Active","GREEN EGGS CAFE 1306 INC","GREEN EGGS CAFE 1306 INC","1306 DICKINSON ST, PHILADELPHIA PA 19147-6214","1306 DICKINSON ST, PHILADELPHIA PA 19147-6214","WILLIAM VICTOR BONFORTE","ANDREA ZUCCARINI","Philadelphia County","Philadelphia City","Sep 12,2024","Oct 31,2025",-75.1665145,39.9313538
"1123","67230","R11436","Restaurant (Liquor)","Active","1252 SHREE LAXMI CORPORATION","1252 SHREE LAXMI CORPORATION","1252 S 21ST ST, PHILADELPHIA PA 19146-4353","1252 S 21ST ST, PHILADELPHIA PA 19146-4353",NA,"TARA A SUTTON","Philadelphia County","Philadelphia City","Dec 16,2024","Oct 31,2025",-75.1791955,39.9359814
"1124","71809","R9675","Restaurant (Liquor)","Active","BROAD 600 LLC","BROAD 600 LLC","600 N BROAD ST, PHILADELPHIA PA 19130-3402","600 N BROAD ST, PHILADELPHIA PA 19130-3402","BROAD 600 LLC","BENJAMIN BYNUM","Philadelphia County","Philadelphia City","Nov 7,2024","Oct 31,2025",-75.1614065,39.9641412
"1125","67179","R7469","Restaurant (Liquor)","Active","1318 BRAUHAUS INC","1318 BRAUHAUS INC","1318-20-22-24 CHESTNUT ST, PHILADELPHIA PA 19107","1318-20-22-24 CHESTNUT ST, PHILADELPHIA PA 19107","Samuel Rappaprot Family Partnership LLC","THEODOSIOS P SOURIAS","Philadelphia County","Philadelphia City","Aug 13,2024","Oct 31,2025",-75.1744691,39.9519804
"1126","50453","R692","Restaurant (Liquor)","Active","ENJOY RESTAURANT, INC.","ENJOY RESTAURANT, INC.","6201 OGONTZ AVE, PHILADELPHIA PA 19141-1412","6201 OGONTZ AVE, PHILADELPHIA PA 19141-1412","ENJOY RESTAURANT, INC.","RY KE","Philadelphia County","Philadelphia City","Aug 26,2024","Oct 31,2025",-75.1504868,40.0486153
"1127","91002","R630","Restaurant (Liquor)","Active","BALY LLC","BALY LLC","1108 FRANKFORD AVE, PHILADELPHIA PA 19125","1108 FRANKFORD AVE, PHILADELPHIA PA 19125","KM RESOURCES INC","MICHAEL P SOBOLEWSKI","Philadelphia County","Philadelphia City","Jul 9,2024","Oct 31,2025",-75.1347822,39.9672983
"1128","69238","R15504","Restaurant (Liquor)","Active","GIRARD PUB INVESTORS L P","GIRARD PUB INVESTORS L P","19-21 W GIRARD AVE STE 100, PHILADELPHIA PA 19123-1718","19-21 W GIRARD AVE STE 100, PHILADELPHIA PA 19123-1718",NA,"CASEY PARKER","Philadelphia County","Philadelphia City","Aug 27,2024","Oct 31,2025",-75.135161,39.968914
"1129","70780","R1950","Restaurant (Liquor)","Active","HOLME 3089 INC","HOLME 3089 INC","3089 HOLME AVE, PHILADELPHIA PA 19136-1101","3089 HOLME AVE, PHILADELPHIA PA 19136-1101",NA,"MEGAN WREATH","Philadelphia County","Philadelphia City","Oct 31,2024","Oct 31,2025",-75.015261,40.0569182
"1130","46722","R120","Restaurant (Liquor)","Active","217 VEGA, INC","217 VEGA, INC","217 E WESTMORELAND ST, PHILADELPHIA PA 19134-1627","217 E WESTMORELAND ST, PHILADELPHIA PA 19134-1627",NA,"CAMILO VEGA","Philadelphia County","Philadelphia City","Dec 23,2024","Oct 31,2025",-75.1264197,39.999983
"1131","64520","R8028","Restaurant (Liquor)","Active","THE DOWN HOME DINER INC","THE DOWN HOME DINER INC","45 N 12TH ST READING TERMINAL MRKT, PHILADELPHIA PA 19107-2954","45 N 12TH ST READING TERMINAL MRKT, PHILADELPHIA PA 19107-2954",NA,"JASON O MCDAVID","Philadelphia County","Philadelphia City","Sep 5,2024","Oct 31,2025",-75.1590984,39.9531593
"1132","122258","R14093","Restaurant (Liquor)","Active","NABRASA PHL LLC","NA BRASA BRAZILIAN STEAKHOUSE","1ST FLR & MEZZANINE KENNEDY HOUSE 1901 JOHN F KENNEDY BLVD, PHILADELPHIA PA 19103-1502","1ST FLR & MEZZANINE KENNEDY HOUSE 1901 JOHN F KENNEDY BLVD, PHILADELPHIA PA 19103-1502","KENNEDY HOUSE INC","GEORGE W CONNOR","Philadelphia County","Philadelphia City","Sep 5,2024","Oct 31,2025",NA,NA
"1133","61697","R5440","Restaurant (Liquor)","Active","PHILADELPHIA PORTUGUESE CLUB","PHILADELPHIA PORTUGUESE CLUB","2019-23 RHAWN ST, PHILADELPHIA PA 19152-3206","2019-23 RHAWN ST, PHILADELPHIA PA 19152-3206",NA,"JOSE L CRUZ","Philadelphia County","Philadelphia City","Oct 21,2024","Oct 31,2025",-75.055045,40.0615049
"1134","27907","R735","Restaurant (Liquor)","Active","DELILAH'S DEN OF PHILADELPHIA, INC.","DELILAH'S DEN OF PHILADELPHIA, INC.","100 SPRING GARDEN ST, PHILADELPHIA PA 19123-3122","100 SPRING GARDEN ST, PHILADELPHIA PA 19123-3122",NA,"NANCY L BECKER","Philadelphia County","Philadelphia City","Aug 29,2024","Oct 31,2025",-75.1394882,39.9594715
"1135","119736","R1094","Restaurant (Liquor)","Active","RFO KEOWN CO LLC","RFO KEOWN CO LLC","2723 E ALLEGHENY AVE, PHILADELPHIA PA 19134-5915","2723 E ALLEGHENY AVE, PHILADELPHIA PA 19134-5915","PORT RICHMOND PARTNERS LLC","MATTHEW C KEOWN","Philadelphia County","Philadelphia City","Sep 6,2024","Oct 31,2025",-75.1016406,39.9836096
"1136","128504","R8584","Restaurant (Liquor)","Active","SAVANA CARIBBEAN CUISINE COMPANY","SAVANA CARIBBEAN CUISINE","5694-96 RISING SUN AVE  UNITS 6 & 7 , PHILADELPHIA PA 19120","5694-96 RISING SUN AVE  UNITS 6 & 7 , PHILADELPHIA PA 19120","PARAMOUNT PROPERTIES 151 LEWIS, LLC / PP151 LEWIS 7528, LLC","JEAN SICO BELFORT","Philadelphia County","Philadelphia City","Apr 4,2025","Oct 31,2025",-75.1096895,40.0399866
"1137","54333","R4899","Restaurant (Liquor)","Active","TAVERN ON THE HILL, LLC","TAVERN ON THE HILL, LLC","8636 GERMANTOWN AVE, PHILADELPHIA PA 19118-2841","8636 GERMANTOWN AVE, PHILADELPHIA PA 19118-2841",NA,"KATHLYN EGAN","Philadelphia County","Philadelphia City","Oct 28,2024","Oct 31,2025",-75.2088368,40.0771856
"1138","91564","R3657","Restaurant (Liquor)","Active","OVATIONS FOOD SERVICES LP","DILWORTH PARK CAFE","1 S 15TH ST, PHILADELPHIA PA 19102","1406 S FRONT ST, PHILADLEPHIA PA 19147-5517","CITY OF PHILADELPHIA","BRUCE W HERRIN, III","Philadelphia County","Philadelphia City","Jan 7,2025","Oct 31,2025",-75.1645613,39.9527439
"1139","82015","R4794","Restaurant (Liquor)","Active","AMERICAN MULTI-CINEMA INC","AMC NORTH BROAD STREET 7","1600 N BROAD ST, PHILADELPHIA PA 19121-3489","11500 ASH ST, LEAWOOD KS 66211-7804","PHILADELPHIA REDEVELOPMENT AUTHORITY (PREVIOUSLY REDEVELOPMENT AUTHORITY OF THE CITY OF PHILADELPHIA","MICHAEL J QUINN","Philadelphia County","Philadelphia City","Apr 17,2025","Oct 31,2025",-75.1576751,39.978415
"1140","100961","R6957","Restaurant (Liquor)","Active","IZLANDS LLC","IZLANDS LLC","2725 N AMERICAN ST, PHILADELPHIA PA 19133-3532","2725 N AMERICAN ST, PHILADELPHIA PA 19133-3532","PLAZA AMERICANA INC","RENE MELENDEZ","Philadelphia County","Philadelphia City","Nov 7,2024","Oct 31,2025",-75.1357895,39.9923055
"1141","69118","R9170","Restaurant (Liquor)","Active","BOURBON & BRANCH LLC","BOURBON & BRANCH LLC","705 N 2ND ST, PHILADELPHIA PA 19123-3007","705 N 2ND ST, PHILADELPHIA PA 19123-3007",NA,"ALEJANDRO CARBONELL","Philadelphia County","Philadelphia City","Aug 6,2024","Oct 31,2025",-75.1408165,39.9620468
"1142","105834","R5119","Restaurant (Liquor)","Active","ACME MARKETS INC","THE FROSTED MUG","309 S 5TH ST, PHILADELPHIA PA 19106","309 S 5TH ST, PHILADELPHIA PA 19106","SKY A LLC","ANNEMARIE MCLAUGHLIN","Philadelphia County","Philadelphia City","Sep 20,2024","Oct 31,2025",-75.1498904,39.9443425
"1143","104451","R606","Restaurant (Liquor)","Active","JB&AL LLC","JB&AL LLC","5498 OXFORD AVE, PHILADELPHIA PA 19124-1126","5498 OXFORD AVE, PHILADELPHIA PA 19124-1126","H & L N LLC","YSABEL ACOSTA-MORALES","Philadelphia County","Philadelphia City","Nov 27,2024","Oct 31,2025",-75.0854566,40.0307934
"1144","86255","R35120","Restaurant (Liquor)","Active","THE 24 7 PHILLY INC","YAMITSUKI","1028 ARCH ST, PHILADELPHIA PA 19107","1028 ARCH ST, PHILADELPHIA PA 19107","SU Y SHICK","BOSAM ADA CHEUNG","Philadelphia County","Philadelphia City","Apr 23,2025","Oct 31,2025",-75.1574552,39.9535423
"1145","62042","R470","Restaurant (Liquor)","Active","EL COSTENO, INC.","EL COSTENO, INC.","940 S 9TH ST, PHILADELPHIA PA 19147-3935","940 S 9TH ST, PHILADELPHIA PA 19147-3935",NA,"ERNESTO ATRISCO","Philadelphia County","Philadelphia City","Mar 3,2025","Oct 31,2025",-75.1582375,39.9378142
"1146","72685","R1197","Restaurant (Liquor)","Active","7254 CASTOR INC","7254 CASTOR INC","7254 CASTOR AVE, PHILADELPHIA PA 19149-1109","7254 CASTOR AVE, PHILADELPHIA PA 19149-1109","BFHY GROUP LLC","JEFFREY NUNEZ","Philadelphia County","Philadelphia City","Jan 22,2025","Oct 31,2025",-75.0666268,40.0511075
"1147","109726","R3830","Restaurant (Liquor)","Active","NAM GIANG INC","NAM GIANG INC","427 FRANKLIN MILLS CIR, PHILADELPHIA PA 19154","427 FRANKLIN MILLS CIR, PHILADELPHIA PA 19154","SINH N VOONG","SINH N VOONG","Philadelphia County","Philadelphia City","Sep 10,2024","Oct 31,2025",-74.9649294,40.0860744
"1148","39903","R3271","Restaurant (Liquor)","Active","ROCK OF AGES, INC.","ROCK OF AGES, INC.","530 SOUTH ST, PHILADELPHIA PA 19147-2219","530 SOUTH ST, PHILADELPHIA PA 19147-2219","MIDWOOD MANAGEMENT","ROBERT S PERRY","Philadelphia County","Philadelphia City","Jan 9,2025","Oct 31,2025",-75.1519024,39.9417232
"1149","109552","R6878","Restaurant (Liquor)","Active","1308 RESTAURANT PARTNERS INC","MONA","1308-10 CHESTNUT ST, PHILADELPHIA PA 19107","1308-10 CHESTNUT ST, PHILADELPHIA PA 19107","CHESTNUT ASSOCIATES","ISABEL M ROSENBERG","Philadelphia County","Philadelphia City","Jan 29,2025","Oct 31,2025",-75.1623258,39.9504487
"1150","47529","R7355","Restaurant (Liquor)","Active","TEQUILA'S, INC.","TEQUILA'S, INC.","1602-1604 LOCUST ST, PHILADELPHIA PA 19103-6305","1602-1604 LOCUST ST, PHILADELPHIA PA 19103-6305",NA,"DAVID A SURO","Philadelphia County","Philadelphia City","Apr 4,2025","Oct 31,2025",-75.168051,39.948487
"1151","47533","R5471","Restaurant (Liquor)","Active","WHISKEY FLATS, INC.","WHISKEY FLATS, INC.","3156 WILLITS RD, PHILADELPHIA PA 19136-1116","3156 WILLITS RD, PHILADELPHIA PA 19136-1116",NA,"JOHN W NEWMAN","Philadelphia County","Philadelphia City","Oct 8,2024","Oct 31,2025",-75.0145848,40.056996
"1152","55015","R487","Restaurant (Liquor)","Active","PHO CALI VIETNAMESE RESTAURANT, INC.","PHO CALI VIETNAMESE RESTAURANT, INC.","1000 ARCH ST, PHILADELPHIA PA 19107-3002","1000 ARCH ST, PHILADELPHIA PA 19107-3002",NA,"TRINH PHUONG","Philadelphia County","Philadelphia City","Nov 1,2024","Oct 31,2025",-75.1565067,39.9533453
"1153","93345","R2125","Restaurant (Liquor)","Active","LOCUST STREET RESTAURANT GROUP LLC","LOCUST STREET RESTAURANT GROUP LLC","219 S 18TH ST  COMMERCIAL UNIT 103, PHILADELPHIA PA 19103","1217 SANSOM ST STE 5S, PHILADELPHIA PA 19107","ADR PARC LP","ANTHONY P SANTINI JR","Philadelphia County","Philadelphia City","Aug 22,2024","Oct 31,2025",-75.1705153,39.9492726
"1154","52555","R11180","Restaurant (Liquor)","Active","LYRIC 99, INC.","LYRIC 99, INC.","6000-02 HAVERFORD AVE, PHILADELPHIA PA 19151-4348","6000-02 HAVERFORD AVE, PHILADELPHIA PA 19151-4348","HUNG NGO","HUNG NGO","Philadelphia County","Philadelphia City","Aug 22,2024","Oct 31,2025",-75.2394387,39.9696945
"1155","121356","R7680","Restaurant (Liquor)","Active","GIVE ME FIVE LLC","GIVE ME FIVE LLC","2421 MARTHA ST, PHILADELPHIA PA 19125","2421 MARTHA ST, PHILADELPHIA PA 19125","2403 MARTHA LLC","AARON J DEARY","Philadelphia County","Philadelphia City","Aug 21,2024","Oct 31,2025",-75.1275127,39.9822813
